"Date","Open","High","Low","Close","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24","h25","h26","h27","h28","h29","h30","h31","h32","h33","h34","h35","h36","h37","h38","h39","h40","h41","h42","h43","h44","h45","h46","h47","h48","h49","h50","h51","h52","h53","h54","h55","h56","h57","h58","h59","h60","h61","h62","h63","h64","h65","h66","h67","h68","h69","h70","h71","h72","h73","h74","h75","h76","h77","h78","h79","h80","h81","h82","h83","h84","h85","h86","h87","h88","h89","h90","h91","h92","h93","h94","h95","h96","h97","h98","h99","h100","h101","h102","h103"
"2018-12-31",39.5,39.54,38.93,39.07,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-02",38.59,39.19,38.57,39.15,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-03",38.73,38.76,38.3,38.45,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-04",39.01,39.86,38.92,39.7,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-07",39.72,39.95,39.49,39.79,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-08",39.8,40,39.57,39.9,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-09",40.34,40.86,40.33,40.64,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-10",40.42,40.96,40.42,40.93,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-11",40.6,40.8,40.5,40.73,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-14",40.21,40.58,40.14,40.38,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-15",40.62,40.89,40.55,40.7,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-16",40.96,41.31,40.95,41.16,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-17",40.84,41.55,40.8,41.35,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-18",41.52,41.72,41.42,41.58,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-22",41.06,41.15,40.65,40.85,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-23",41.21,41.28,40.89,41.24,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-24",41.28,41.68,41.28,41.62,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-25",42.1,42.31,42.04,42.18,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-28",41.57,41.79,41.44,41.77,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-29",41.96,41.99,41.73,41.83,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-30",42.08,42.83,41.88,42.73,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-01-31",42.79,43.14,42.78,43.08,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
"2019-02-01",42.78,42.84,42.63,42.75,40,39.2,39.3,38.8,38.3,39.6,40.8,40.7,40.4,39.7,39.6,39.3,39.2,39.1,40.2,40.3,40.3,39.6,39.7,39.8,39.5,39.4,39.9,40.2,39.7,39.8,41,39.9,39.8,40.2,39.7,39.9,39.8,39.6,39.7,39.5,39.4,39.3,39.2,39.1,39,39.8,39.7,39.6,39.5,39.1,39.2,39,38.6,38.5,38.4,38.3,38.2,38.4,38.3,38.2,38.4,38.3,42.1,42,41.9,43,42.5,42.4,41.5,40.1,40.4,40.6,40.7,41,41.1,40.5,40.5,41,41.1,41.2,41.5,41.5,41.4,41.3,38.9,38.9,39.5,40.6,40.7,40.4,40.8,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.6,41.7,42,41.8,41.9,42.2,42.9,42.9,43
